# Abundance evolution pp-chain (t_eq = {t_eq} Gyr)
# time [Gyr], 1H, 2H, 3He, 4He
3.766477490238672000e+16,6.929731063032953386e-01,4.201356563290388227e-19,9.252329100859976052e-06,7.539012844774255206e-02
3.769631090238672000e+16,6.929553390012433978e-01,4.201248843711649555e-19,9.252091878196754189e-06,7.539368205048653515e-02
3.772784690238672000e+16,6.929375726102365851e-01,4.201141129656394668e-19,9.251854667697481102e-06,7.539723547101419288e-02
3.775938290238672000e+16,6.929198071302048456e-01,4.201033421124199378e-19,9.251617469361219973e-06,7.540078870933954180e-02
3.779091890238672000e+16,6.929020425610781242e-01,4.200925718114636130e-19,9.251380283187035677e-06,7.540434176547659850e-02
3.782245490238672000e+16,6.928842789027862548e-01,4.200818020627282663e-19,9.251143109173996478e-06,7.540789463943937954e-02
3.785399090238672000e+16,6.928665161552592933e-01,4.200710328661713347e-19,9.250905947321162170e-06,7.541144733124188759e-02
3.788552690238672000e+16,6.928487543184271846e-01,4.200602642217503514e-19,9.250668797627599322e-06,7.541499984089812536e-02
3.791706290238672000e+16,6.928309933922198738e-01,4.200494961294229942e-19,9.250431660092374504e-06,7.541855216842210941e-02
3.794859890238672000e+16,6.928132333765673057e-01,4.200387285891465555e-19,9.250194534714550898e-06,7.542210431382784241e-02
3.798013490238672000e+16,6.927954742713995362e-01,4.200279616008786167e-19,9.249957421493195073e-06,7.542565627712934095e-02
3.801167090238672000e+16,6.927777160766465103e-01,4.200171951645770481e-19,9.249720320427370210e-06,7.542920805834059383e-02
3.804320690238672000e+16,6.927599587922381730e-01,4.200064292801991422e-19,9.249483231516144574e-06,7.543275965747560374e-02
3.807474290238672000e+16,6.927422024181045801e-01,4.199956639477023359e-19,9.249246154758577958e-06,7.543631107454837337e-02
3.810627890238672000e+16,6.927244469541757876e-01,4.199848991670444514e-19,9.249009090153742014e-06,7.543986230957290540e-02
3.813781490238672000e+16,6.927066924003817405e-01,4.199741349381829739e-19,9.248772037700699923e-06,7.544341336256318864e-02
3.816935090238672000e+16,6.926889387566524947e-01,4.199633712610754845e-19,9.248534997398516561e-06,7.544696423353322579e-02
3.820088690238672000e+16,6.926711860229179951e-01,4.199526081356796130e-19,9.248297969246260192e-06,7.545051492249701952e-02
3.823242290238672000e+16,6.926534341991084087e-01,4.199418455619527000e-19,9.248060953242993998e-06,7.545406542946854478e-02
3.826395890238672000e+16,6.926356832851536804e-01,4.199310835398526157e-19,9.247823949387784547e-06,7.545761575446180425e-02
3.829549490238672000e+16,6.926179332809838662e-01,4.199203220693367490e-19,9.247586957679698410e-06,7.546116589749078674e-02
3.832703090238672000e+16,6.926001841865291331e-01,4.199095611503629701e-19,9.247349978117802157e-06,7.546471585856948106e-02
3.835856690238672000e+16,6.925824360017194259e-01,4.198988007828886197e-19,9.247113010701160662e-06,7.546826563771187601e-02
3.839010290238672000e+16,6.925646887264849116e-01,4.198880409668713754e-19,9.246876055428842191e-06,7.547181523493194655e-02
3.842163890238672000e+16,6.925469423607555353e-01,4.198772817022688669e-19,9.246639112299911617e-06,7.547536465024369534e-02
3.845317490238672000e+16,6.925291969044614637e-01,4.198665229890386755e-19,9.246402181313437206e-06,7.547891388366109733e-02
3.848471090238672000e+16,6.925114523575328640e-01,4.198557648271384307e-19,9.246165262468483833e-06,7.548246293519812744e-02
3.851624690238672000e+16,6.924937087198997920e-01,4.198450072165257621e-19,9.245928355764118067e-06,7.548601180486877449e-02
3.854778290238672000e+16,6.924759659914923038e-01,4.198342501571582993e-19,9.245691461199408173e-06,7.548956049268701340e-02
3.857931890238672000e+16,6.924582241722405662e-01,4.198234936489936717e-19,9.245454578773420719e-06,7.549310899866681912e-02
3.861085490238672000e+16,6.924404832620746353e-01,4.198127376919896052e-19,9.245217708485223970e-06,7.549665732282216657e-02
3.864239090238672000e+16,6.924227432609246780e-01,4.198019822861035850e-19,9.244980850333881108e-06,7.550020546516704456e-02
3.867392690238672000e+16,6.924050041687208612e-01,4.197912274312932405e-19,9.244744004318462089e-06,7.550375342571541415e-02
3.870546290238672000e+16,6.923872659853933520e-01,4.197804731275162975e-19,9.244507170438035179e-06,7.550730120448125027e-02
3.873699890238672000e+16,6.923695287108722063e-01,4.197697193747305783e-19,9.244270348691665252e-06,7.551084880147851397e-02
3.876853490238672000e+16,6.923517923450877021e-01,4.197589661728934716e-19,9.244033539078422266e-06,7.551439621672118019e-02
3.880007090238672000e+16,6.923340568879698953e-01,4.197482135219626552e-19,9.243796741597372791e-06,7.551794345022322386e-02
3.883160690238672000e+16,6.923163223394490640e-01,4.197374614218959510e-19,9.243559956247585091e-06,7.552149050199860603e-02
3.886314290238672000e+16,6.922985886994553750e-01,4.197267098726508925e-19,9.243323183028124041e-06,7.552503737206128775e-02
3.889467890238672000e+16,6.922808559679188845e-01,4.197159588741853979e-19,9.243086421938061294e-06,7.552858406042523010e-02
3.892621490238672000e+16,6.922631241447698702e-01,4.197052084264567599e-19,9.242849672976463418e-06,7.553213056710439410e-02
3.895775090238672000e+16,6.922453932299386103e-01,4.196944585294229450e-19,9.242612936142398678e-06,7.553567689211275471e-02
3.898928690238672000e+16,6.922276632233552718e-01,4.196837091830415828e-19,9.242376211434935338e-06,7.553922303546425909e-02
3.902082290238672000e+16,6.922099341249500215e-01,4.196729603872704471e-19,9.242139498853141661e-06,7.554276899717286831e-02
3.905235890238672000e+16,6.921922059346531375e-01,4.196622121420670232e-19,9.241902798396084217e-06,7.554631477725252953e-02
3.908389490238672000e+16,6.921744786523947868e-01,4.196514644473891332e-19,9.241666110062834658e-06,7.554986037571720381e-02
3.911543090238672000e+16,6.921567522781052473e-01,4.196407173031944547e-19,9.241429433852459553e-06,7.555340579258083833e-02
3.914696690238672000e+16,6.921390268117146860e-01,4.196299707094407136e-19,9.241192769764028860e-06,7.555695102785739414e-02
3.917850290238672000e+16,6.921213022531534920e-01,4.196192246660854912e-19,9.240956117796607456e-06,7.556049608156081843e-02
3.921003890238672000e+16,6.921035786023518321e-01,4.196084791730868505e-19,9.240719477949268685e-06,7.556404095370505836e-02
3.924157490238672000e+16,6.920858558592399845e-01,4.195977342304020840e-19,9.240482850221079118e-06,7.556758564430406111e-02
3.927311090238672000e+16,6.920681340237482271e-01,4.195869898379892064e-19,9.240246234611108712e-06,7.557113015337177386e-02
3.930464690238672000e+16,6.920504130958068378e-01,4.195762459958059916e-19,9.240009631118427426e-06,7.557467448092214379e-02
3.933618290238672000e+16,6.920326930753460948e-01,4.195655027038099729e-19,9.239773039742101829e-06,7.557821862696910420e-02
3.936771890238672000e+16,6.920149739622963869e-01,4.195547599619588763e-19,9.239536460481203572e-06,7.558176259152660226e-02
3.939925490238672000e+16,6.919972557565878812e-01,4.195440177702106199e-19,9.239299893334802614e-06,7.558530637460858514e-02
3.943079090238672000e+16,6.919795384581509667e-01,4.195332761285228817e-19,9.239063338301965525e-06,7.558884997622898616e-02
3.946232690238672000e+16,6.919618220669159214e-01,4.195225350368532911e-19,9.238826795381763955e-06,7.559239339640173860e-02
3.949386290238672000e+16,6.919441065828131343e-01,4.195117944951598146e-19,9.238590264573266170e-06,7.559593663514077577e-02
3.952539890238672000e+16,6.919263920057728834e-01,4.195010545034001783e-19,9.238353745875545515e-06,7.559947969246004484e-02
3.955693490238672000e+16,6.919086783357255577e-01,4.194903150615320114e-19,9.238117239287668559e-06,7.560302256837346524e-02
3.958847090238672000e+16,6.918909655726014352e-01,4.194795761695131363e-19,9.237880744808706955e-06,7.560656526289498414e-02
3.962000690238672000e+16,6.918732537163309049e-01,4.194688378273013750e-19,9.237644262437728966e-06,7.561010777603852095e-02
3.965154290238672000e+16,6.918555427668442448e-01,4.194581000348544534e-19,9.237407792173806244e-06,7.561365010781800899e-02
3.968307890238672000e+16,6.918378327240719550e-01,4.194473627921301937e-19,9.237171334016007054e-06,7.561719225824736768e-02
3.971461490238672000e+16,6.918201235879443134e-01,4.194366260990863697e-19,9.236934887963404740e-06,7.562073422734053030e-02
3.974615090238672000e+16,6.918024153583917091e-01,4.194258899556807555e-19,9.236698454015069261e-06,7.562427601511141628e-02
3.977768690238672000e+16,6.917847080353445310e-01,4.194151543618711732e-19,9.236462032170068880e-06,7.562781762157395893e-02
3.980922290238672000e+16,6.917670016187332793e-01,4.194044193176153968e-19,9.236225622427476944e-06,7.563135904674206378e-02
3.984075890238672000e+16,6.917492961084882319e-01,4.193936848228713448e-19,9.235989224786363410e-06,7.563490029062966413e-02
3.987229490238672000e+16,6.917315915045397778e-01,4.193829508775965503e-19,9.235752839245798236e-06,7.563844135325066553e-02
3.990383090238672000e+16,6.917138878068184171e-01,4.193722174817490763e-19,9.235516465804851380e-06,7.564198223461900128e-02
3.993536690238672000e+16,6.916961850152545388e-01,4.193614846352865523e-19,9.235280104462594494e-06,7.564552293474857692e-02
3.996690290238672000e+16,6.916784831297786429e-01,4.193507523381670412e-19,9.235043755218100923e-06,7.564906345365331186e-02
3.999843890238672000e+16,6.916607821503210074e-01,4.193400205903483170e-19,9.234807418070440626e-06,7.565260379134711166e-02
4.002997490238672000e+16,6.916430820768122434e-01,4.193292893917879128e-19,9.234571093018685255e-06,7.565614394784389574e-02
4.006151090238672000e+16,6.916253829091827399e-01,4.193185587424439879e-19,9.234334780061904767e-06,7.565968392315756963e-02
4.009304690238672000e+16,6.916076846473628859e-01,4.193078286422743644e-19,9.234098479199172508e-06,7.566322371730205276e-02
4.012458290238672000e+16,6.915899872912832924e-01,4.192970990912367200e-19,9.233862190429558436e-06,7.566676333029123680e-02
4.015611890238672000e+16,6.915722908408743486e-01,4.192863700892888769e-19,9.233625913752135898e-06,7.567030276213904116e-02
4.018765490238672000e+16,6.915545952960664433e-01,4.192756416363888497e-19,9.233389649165974850e-06,7.567384201285935752e-02
4.021919090238672000e+16,6.915369006567901877e-01,4.192649137324944606e-19,9.233153396670146945e-06,7.567738108246610529e-02
4.025072690238672000e+16,6.915192069229760818e-01,4.192541863775636281e-19,9.232917156263727222e-06,7.568091997097317614e-02
4.028226290238672000e+16,6.915015140945546257e-01,4.192434595715539334e-19,9.232680927945785640e-06,7.568445867839446173e-02
4.031379890238672000e+16,6.914838221714562083e-01,4.192327333144236322e-19,9.232444711715395545e-06,7.568799720474388149e-02
4.034533490238672000e+16,6.914661311536114408e-01,4.192220076061302094e-19,9.232208507571626894e-06,7.569153555003531320e-02
4.037687090238672000e+16,6.914484410409508230e-01,4.192112824466317280e-19,9.231972315513553034e-06,7.569507371428266240e-02
4.040840690238672000e+16,6.914307518334049663e-01,4.192005578358862990e-19,9.231736135540247309e-06,7.569861169749982077e-02
4.043994290238672000e+16,6.914130635309042594e-01,4.191898337738514074e-19,9.231499967650783067e-06,7.570214949970067997e-02
4.047147890238672000e+16,6.913953761333794246e-01,4.191791102604853088e-19,9.231263811844231959e-06,7.570568712089914554e-02
4.050301490238672000e+16,6.913776896407608508e-01,4.191683872957454883e-19,9.231027668119665637e-06,7.570922456110909526e-02
4.053455090238672000e+16,6.913600040529791491e-01,4.191576648795902494e-19,9.230791536476157447e-06,7.571276182034442082e-02
4.056608690238672000e+16,6.913423193699649305e-01,4.191469430119772698e-19,9.230555416912780735e-06,7.571629889861899998e-02
4.059762290238672000e+16,6.913246355916486952e-01,4.191362216928643718e-19,9.230319309428607153e-06,7.571983579594673830e-02
4.062915890238672000e+16,6.913069527179610541e-01,4.191255009222098107e-19,9.230083214022713435e-06,7.572337251234149968e-02
4.066069490238672000e+16,6.912892707488326183e-01,4.191147806999711197e-19,9.229847130694169538e-06,7.572690904781717580e-02
4.069223090238672000e+16,6.912715896841939989e-01,4.191040610261064582e-19,9.229611059442050503e-06,7.573044540238765832e-02
4.072376690238672000e+16,6.912539095239756959e-01,4.190933419005736963e-19,9.229375000265427982e-06,7.573398157606681114e-02
4.075530290238672000e+16,6.912362302681084314e-01,4.190826233233307525e-19,9.229138953163377014e-06,7.573751756886852593e-02
4.078683890238672000e+16,6.912185519165228165e-01,4.190719052943355452e-19,9.228902918134969252e-06,7.574105338080668048e-02
4.081837490238672000e+16,6.912008744691493511e-01,4.190611878135460410e-19,9.228666895179281430e-06,7.574458901189513871e-02
4.084991090238672000e+16,6.911831979259187575e-01,4.190504708809201584e-19,9.228430884295385199e-06,7.574812446214777839e-02
4.088144690238672000e+16,6.911655222867616466e-01,4.190397544964157675e-19,9.228194885482353906e-06,7.575165973157847732e-02
4.091298290238672000e+16,6.911478475516087405e-01,4.190290386599909795e-19,9.227958898739264284e-06,7.575519482020111328e-02
4.094451890238672000e+16,6.911301737203905393e-01,4.190183233716036645e-19,9.227722924065187986e-06,7.575872972802955019e-02
4.097605490238672000e+16,6.911125007930378761e-01,4.190076086312117893e-19,9.227486961459200051e-06,7.576226445507765195e-02
4.100759090238672000e+16,6.910948287694812509e-01,4.189968944387734166e-19,9.227251010920375519e-06,7.576579900135929635e-02
4.103912690238672000e+16,6.910771576496513857e-01,4.189861807942463205e-19,9.227015072447787737e-06,7.576933336688834730e-02
4.107066290238672000e+16,6.910594874334790028e-01,4.189754676975884194e-19,9.226779146040508357e-06,7.577286755167865484e-02
4.110219890238672000e+16,6.910418181208948241e-01,4.189647551487580169e-19,9.226543231697615806e-06,7.577640155574409675e-02
4.113373490238672000e+16,6.910241497118294607e-01,4.189540431477129832e-19,9.226307329418185124e-06,7.577993537909853694e-02
4.116527090238672000e+16,6.910064822062136347e-01,4.189433316944110443e-19,9.226071439201289658e-06,7.578346902175582545e-02
4.119680690238672000e+16,6.909888156039780682e-01,4.189326207888104074e-19,9.225835561046002753e-06,7.578700248372982617e-02
4.122834290238672000e+16,6.909711499050534833e-01,4.189219104308691836e-19,9.225599694951402838e-06,7.579053576503440304e-02
4.125987890238672000e+16,6.909534851093706020e-01,4.189112006205451468e-19,9.225363840916561565e-06,7.579406886568340607e-02
4.129141490238672000e+16,6.909358212168601465e-01,4.189004913577964563e-19,9.225127998940557361e-06,7.579760178569069917e-02
4.132295090238672000e+16,6.909181582274528388e-01,4.188897826425810785e-19,9.224892169022461878e-06,7.580113452507011851e-02
4.135448690238672000e+16,6.909004961410794010e-01,4.188790744748567875e-19,9.224656351161351851e-06,7.580466708383552799e-02
4.138602290238672000e+16,6.908828349576705552e-01,4.188683668545818870e-19,9.224420545356304014e-06,7.580819946200077764e-02
4.141755890238672000e+16,6.908651746771571345e-01,4.188576597817143916e-19,9.224184751606391713e-06,7.581173165957971749e-02
4.144909490238672000e+16,6.908475152994698609e-01,4.188469532562121715e-19,9.223948969910691681e-06,7.581526367658618371e-02
4.148063090238672000e+16,6.908298568245395677e-01,4.188362472780332417e-19,9.223713200268278959e-06,7.581879551303404019e-02
4.151216690238672000e+16,6.908121992522969768e-01,4.188255418471357611e-19,9.223477442678230281e-06,7.582232716893712310e-02
4.154370290238672000e+16,6.907945425826728103e-01,4.188148369634778409e-19,9.223241697139620686e-06,7.582585864430926859e-02
4.157523890238672000e+16,6.907768868155980124e-01,4.188041326270172068e-19,9.223005963651525216e-06,7.582938993916432668e-02
4.160677490238672000e+16,6.907592319510033052e-01,4.187934288377122107e-19,9.222770242213022298e-06,7.583292105351613355e-02
4.163831090238672000e+16,6.907415779888195217e-01,4.187827255955208673e-19,9.222534532823188665e-06,7.583645198737853921e-02
4.166984690238672000e+16,6.907239249289773841e-01,4.187720229004010468e-19,9.222298835481097665e-06,7.583998274076536594e-02
